,coc,con,brc,brn,OC,BCM,BC,MBC,SCA,SC,ST,Year
613,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",AD,Artificial Intelligence and Data Science,191.36,188.275,190.0,188.99,159.365,179.545,151.0,2021
614,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",CS,COMPUTER SCIENCE AND ENGINEERING,185.515,180.185,184.0,184.5,163.095,170.0,135.0,2021
615,1432,"Rajalakshmi Institute of Technology, Irulapalayam, Kuthampakkam Post, Kancheepuram District 602107",CS,COMPUTER SCIENCE AND ENGINEERING,186.5,179.69,184.82,183.54,135.38,165.53,152.5,2021
616,1452,"PERI Institute of Technology, Mannivakkam, West Tambaram, Chennai 600048",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,165.11,156.13,124.0,149.645,146.715,149.065,149.045,2021
617,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",CS,COMPUTER SCIENCE AND ENGINEERING,187.285,186.81,186.0,184.33,167.155,177.24,168.625,2021
618,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,183.245,175.32,179.9,180.57,166.01,171.26,159.88,2021
619,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",ME,MECHANICAL ENGINEERING,173.0,163.925,168.5,170.735,153.78,162.305,161.66,2021
620,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",CE,CIVIL  ENGINEERING,186.465,181.69,184.065,184.87,177.58,179.35,175.68,2021
621,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",IB,INDUSTRIAL BIO TECHNOLOGY,189.385,183.73,187.42,189.305,170.46,176.87,165.935,2021
622,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",IT,INFORMATION TECHNOLOGY,193.21,191.58,192.735,192.715,184.475,186.86,181.855,2021
623,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ME,MECHANICAL ENGINEERING,188.24,182.705,186.725,187.5,180.11,180.22,172.185,2021
624,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PR,PRODUCTION ENGINEERING,186.055,181.67,184.0,185.12,174.87,177.5,165.67,2021
625,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AS,AUTOMOBILE ENGINEERING (SS),189.0,187.0,186.0,183.35,175.5,175.0,172.44,2021
626,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BY,BIO MEDICAL ENGINEERING  (SS),192.59,191.0,192.0,191.66,175.405,183.57,177.095,2021
627,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CM,COMPUTER SCIENCE AND ENGINEERING (SS),197.5,196.0,196.615,195.0,188.435,189.495,189.0,2021
628,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,194.5,191.01,194.0,194.295,185.12,187.815,183.0,2021
629,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,INFORMATION TECHNOLOGY (SS),195.5,193.635,194.855,194.745,183.26,187.765,181.365,2021
630,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",RA,ROBOTICS AND AUTOMATION (SS),193.065,191.0,192.0,192.5,175.145,183.285,163.975,2021
631,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",AT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (SS),193.5,191.625,193.0,192.03,180.185,182.31,184.815,2021
632,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CS,COMPUTER SCIENCE AND ENGINEERING,194.9,192.58,194.5,194.26,184.5,188.535,178.805,2021
633,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,194.0,192.01,193.475,193.965,184.58,187.2,182.0,2021
634,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),193.1,191.5,192.8,193.02,182.08,184.69,169.525,2021
635,2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",CS,COMPUTER SCIENCE AND ENGINEERING,190.57,183.02,188.71,188.985,176.14,186.525,168.415,2021
636,2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,184.595,177.045,181.57,181.525,175.29,173.175,150.175,2021
637,2329,"Rathinam Technical Campus, Pollachi Road, Eachanari, Coimbatore District 641021",CS,COMPUTER SCIENCE AND ENGINEERING,173.42,164.35,170.0,165.87,158.9,149.065,164.81,2021
638,2357,"V S B College of Engineering Technical Campus, Ealur Pirivu, Solavampalayam Post, Coimbatore District 642109",CS,COMPUTER SCIENCE AND ENGINEERING,170.01,164.61,165.1,165.54,158.4,135.97,155.755,2021
639,2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704 ",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,180.81,172.855,178.32,178.68,162.53,168.76,169.01,2021
640,2377,"PSG Institute of Technology and Applied Research, Avinashi Road, Neelambur, Coimbatore 641062",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,193.275,191.5,193.0,193.145,185.97,185.14,183.01,2021
641,2377,"PSG Institute of Technology and Applied Research, Avinashi Road, Neelambur, Coimbatore 641062",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,192.0,190.01,191.0,191.635,179.54,181.385,165.0,2021
642,2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,185.405,182.505,183.185,182.57,171.58,173.51,155.175,2021
643,2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",ME,MECHANICAL ENGINEERING,177.215,167.505,172.99,174.81,151.5,164.5,143.56,2021
644,2609,"Mahendra Engineering College (Autonomous), Mahendhirapuri, Mallasamudram, Namakkal District 637503",IT,INFORMATION TECHNOLOGY,163.65,151.67,154.7,155.0,135.275,136.42,151.265,2021
645,2610,"Muthayammal Engineering College (Autonomous), Rasipuram, Namakkal District 637408",CS,COMPUTER SCIENCE AND ENGINEERING,173.46,130.835,167.33,166.135,144.365,141.855,135.915,2021
646,2610,"Muthayammal Engineering College (Autonomous), Rasipuram, Namakkal District 637408",IT,INFORMATION TECHNOLOGY,172.76,140.135,166.745,168.735,151.67,90.5,130.1,2021
647,2611,"Paavai Engineering College (Autonomous) , NH-7, Pachal Post, Namakkal District 637018",CS,COMPUTER SCIENCE AND ENGINEERING,170.61,136.76,160.79,170.265,151.615,124.135,163.0,2021
648,2611,"Paavai Engineering College (Autonomous) , NH-7, Pachal Post, Namakkal District 637018",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,159.755,136.24,148.425,143.97,129.705,89.5,135.1,2021
649,2611,"Paavai Engineering College (Autonomous) , NH-7, Pachal Post, Namakkal District 637018",IT,INFORMATION TECHNOLOGY,172.155,155.01,165.415,170.67,166.33,154.275,129.135,2021
650,2613,"K S R College of Engineering (Autonomous), Tiruchengode, Namakkal District 637215",CS,COMPUTER SCIENCE AND ENGINEERING,171.65,157.33,167.99,168.0,154.705,114.0,143.815,2021
651,2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",CE,CIVIL  ENGINEERING,182.24,173.175,178.605,179.045,163.065,172.44,162.22,2021
652,2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",ME,MECHANICAL ENGINEERING,182.53,179.81,178.935,177.15,167.085,173.0,167.965,2021
653,2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",MT,METALLURGICAL ENGINEERING,184.99,174.45,181.195,183.79,164.42,169.5,159.63,2021
654,2618,"Sona College of Technology (Autonomous), Suramangalam Post, Salem District 636005",IT,INFORMATION TECHNOLOGY,182.385,173.88,181.24,180.14,164.5,154.185,150.185,2021
655,2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",CS,COMPUTER SCIENCE AND ENGINEERING,174.385,156.835,162.76,144.48,167.285,150.0,142.825,2021
656,2622,"V S B Engineering College, Kovai Road, Karur District 639111",BM,BIO MEDICAL ENGINEERING,176.58,138.67,162.835,172.625,146.845,148.53,140.21,2021
657,2622,"V S B Engineering College, Kovai Road, Karur District 639111",BT,BIO TECHNOLOGY,178.045,174.72,161.0,167.715,167.78,156.955,137.315,2021
658,2622,"V S B Engineering College, Kovai Road, Karur District 639111",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,179.415,144.23,170.14,166.505,165.39,149.79,180.765,2021
659,2622,"V S B Engineering College, Kovai Road, Karur District 639111",IT,INFORMATION TECHNOLOGY,174.0,162.67,170.36,165.095,144.9,140.9,178.835,2021
660,2628,"Paavai College of Engineering, NH-7, Pachal Post, Namakkal District 637018",CS,COMPUTER SCIENCE AND ENGINEERING,159.825,132.29,148.91,155.525,127.705,97.5,158.505,2021
661,2636,"A V S Engineering College, Military Road, Ammapet, Salem District 636003",CS,COMPUTER SCIENCE AND ENGINEERING,165.48,125.815,151.56,148.955,156.325,149.1,152.745,2021
662,2636,"A V S Engineering College, Military Road, Ammapet, Salem District 636003",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,162.67,156.53,140.455,159.89,149.01,135.45,158.505,2021
663,2642,"P S V College of Engineeering and Technology, Mittapalli, Balinayanapalli Post, Elathagiri, Krishnagiri District 635108",IT,INFORMATION TECHNOLOGY,165.275,159.725,80.0,160.385,137.99,139.1,163.525,2021
664,2643,"Bharathiyar Institute of Engineering for Women, Deviayakurichi, Attur Taluk, Salem District 636112",CS,COMPUTER SCIENCE AND ENGINEERING,164.88,161.99,140.285,167.78,142.385,131.9,158.58,2021
665,2650,"Christ the King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Coimbatore District 641104",CS,COMPUTER SCIENCE AND ENGINEERING,152.01,136.525,111.0,147.815,149.0,133.045,147.99,2021
666,2656,"Builders engineering college, Nathakadaiyur, Erode Road, Palayakottai Village, Kangeyam, Tiruppur District 638108",CS,COMPUTER SCIENCE AND ENGINEERING,178.175,177.89,174.045,177.24,167.315,156.295,159.56,2021
667,2657,"Paavai College of Technology, NH-7, Pachal Post, Namakkal District 637018",CS,COMPUTER SCIENCE AND ENGINEERING,160.185,127.53,146.5,154.135,152.045,148.65,143.045,2021
668,2665,"Mahendra Institute of Engineering and Technology, Mahendrapuri, Mallasamudram, Namakkal District 637503",CS,COMPUTER SCIENCE AND ENGINEERING,144.41,78.5,126.615,98.0,83.0,80.0,87.5,2021
669,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",AD,Artificial Intelligence and Data Science,187.14,180.14,186.065,185.415,171.625,167.855,176.295,2021
670,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",CS,COMPUTER SCIENCE AND ENGINEERING,189.815,183.405,188.33,188.375,167.89,174.0,152.01,2021
671,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",FD,FOOD TECHNOLOGY,181.705,177.14,177.835,181.285,167.945,157.2,153.24,2021
672,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",IT,INFORMATION TECHNOLOGY,187.98,180.955,187.24,186.945,161.815,164.12,145.5,2021
673,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",IT,INFORMATION TECHNOLOGY,182.19,168.43,177.89,179.835,150.8,172.67,118.5,2021
674,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",AD,Artificial Intelligence and Data Science,167.14,159.99,160.0,160.35,126.835,131.85,146.165,2021
675,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",IT,INFORMATION TECHNOLOGY,169.13,156.155,161.54,168.935,162.185,136.85,150.53,2021
676,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",IT,INFORMATION TECHNOLOGY,176.81,173.775,174.0,175.7,148.24,162.06,166.745,2021
677,2709,"Government Engineering College (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",CS,COMPUTER SCIENCE AND ENGINEERING,188.44,179.815,187.5,188.435,179.175,179.67,169.69,2021
678,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",CS,COMPUTER SCIENCE AND ENGINEERING,183.56,176.5,181.58,181.525,164.255,161.11,153.095,2021
679,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,179.295,167.68,177.325,177.725,92.5,142.695,177.01,2021
680,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",IT,INFORMATION TECHNOLOGY,181.54,175.1,180.705,180.58,157.315,162.1,173.945,2021
681,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",CS,COMPUTER SCIENCE AND ENGINEERING,189.5,183.5,188.5,187.44,162.0,164.615,162.67,2021
682,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",IT,INFORMATION TECHNOLOGY,188.2,179.3,187.61,188.19,157.955,159.9,139.505,2021
683,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",CE,CIVIL  ENGINEERING,183.605,177.365,181.0,182.81,154.955,167.705,130.0,2021
684,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",CS,COMPUTER SCIENCE AND ENGINEERING,193.49,190.585,193.0,192.155,175.9,182.9,156.42,2021
685,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,192.145,189.7,191.395,191.15,173.9,179.01,155.5,2021
686,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",FT,FASHION TECHNOLOGY,181.5,179.99,178.0,176.765,157.635,138.475,92.0,2021
687,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",ME,MECHANICAL ENGINEERING,186.0,182.97,184.425,182.965,164.425,169.815,147.33,2021
688,2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti Post, Coimbatore District 641006",MZ,Mechatronics Engineering,187.045,182.5,184.68,184.5,164.255,168.7,156.79,2021
689,2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",CS,COMPUTER SCIENCE AND ENGINEERING,192.0,188.5,191.275,191.0,173.99,179.57,160.475,2021
690,2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,190.0,186.22,189.385,189.185,170.78,172.78,95.0,2021
691,2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",IT,INFORMATION TECHNOLOGY,190.7,187.275,190.01,190.535,169.49,176.01,145.98,2021
692,2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",CS,COMPUTER SCIENCE AND ENGINEERING,188.665,181.405,186.835,186.87,169.415,167.88,146.24,2021
693,2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,184.8,175.155,183.56,184.735,158.12,158.615,157.615,2021
694,2722,"Sri Krishna College of Technology (Autonomous) , Kovaipudur Post, Coimbatore District 641042",CS,COMPUTER SCIENCE AND ENGINEERING,188.015,186.5,186.5,185.0,169.275,169.03,154.305,2021
695,2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638009",BM,BIO MEDICAL ENGINEERING,177.495,150.5,160.045,160.98,166.955,131.12,146.81,2021
696,2723,"Velalar College of Engineering and Technology (Autonomous), Thindal Post, Erode District 638009",IT,INFORMATION TECHNOLOGY,178.21,167.78,174.845,172.12,105.0,141.22,112.0,2021
697,2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",CS,COMPUTER SCIENCE AND ENGINEERING,181.55,168.365,178.815,180.715,142.0,105.5,141.185,2021
698,2731,"R V S College of Engineering and Technology, Kannampalayam, Sulur, Coimbatore District 641402",CS,COMPUTER SCIENCE AND ENGINEERING,170.76,161.11,164.78,165.385,165.395,159.705,168.57,2021
699,2740,"Hindustan Institute of Technology (Autonomous), Othakkalmandapam, Coimbatore District 641032",CS,COMPUTER SCIENCE AND ENGINEERING,175.44,167.32,174.0,171.85,158.46,146.42,133.025,2021
700,2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore District 642002",CS,COMPUTER SCIENCE AND ENGINEERING,179.58,162.525,172.22,168.305,168.155,143.19,144.99,2021
701,2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore District 642002",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,167.375,155.64,161.68,162.955,158.185,141.865,138.575,2021
702,2744,"Adithya Institute of Technology, Kurumbapalayam Village, Coimbatore District 641107",IT,INFORMATION TECHNOLOGY,167.43,153.5,163.25,160.6,142.99,157.17,139.705,2021
703,2750,"Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,174.6,164.685,171.45,169.14,155.495,129.705,154.85,2021
704,2750,"Kalaignar Karunanidhi Institute of Technology (Autonomous), Kannampalayam, Coimbatore District 641402",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,166.92,161.435,164.65,160.5,146.015,149.045,151.755,2021
705,2755,"Nehru Institute of Technology, Thirumalayampalayam Post, Coimbatore District 641105",FD,FOOD TECHNOLOGY,159.825,158.835,139.615,156.41,157.095,135.475,158.67,2021
706,2776,"R V S Technical Campus-Coimbatore, Kumaran Kottam Campus,  Kannampalayam, Sulur, Coimbatore District 641 402",CS,COMPUTER SCIENCE AND ENGINEERING,163.745,156.385,156.75,161.385,157.86,155.67,151.755,2021
707,3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",BT,BIO TECHNOLOGY,186.15,179.33,180.045,181.975,163.93,171.635,163.46,2021
708,3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",CS,COMPUTER SCIENCE AND ENGINEERING,186.0,180.88,183.35,184.045,173.56,174.04,164.58,2021
709,3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",IT,INFORMATION TECHNOLOGY,183.585,180.0,181.46,179.14,169.58,173.24,107.0,2021
710,3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",ME,MECHANICAL ENGINEERING,171.26,163.0,163.295,167.505,131.0,160.45,157.99,2021
711,3011,"University College of Engineering, Tiruchirappalli, (Bharathidasan Institute of Technology), Tiruchirappalli District 620024",PH,PHARMACEUTICAL TECHNOLOGY,181.21,170.635,177.325,180.5,164.925,167.62,172.1,2021
712,3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",CS,COMPUTER SCIENCE AND ENGINEERING,186.745,186.435,185.58,186.495,179.92,178.33,167.76,2021
713,3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",ME,MECHANICAL ENGINEERING,173.69,165.795,168.44,170.495,164.845,164.96,154.415,2021
714,3786,"M.A.M. School of Engineering, Siruganur, Tiruchirappalli District 621105",AE,AERONAUTICAL ENGINEERING,152.955,110.0,136.11,152.915,145.67,148.35,149.67,2021
715,3805,"Dhanalakshmi Srinivasan  Engineering College (Autonomous), Thuraiyur Road, Perambalur District 621212",CS,COMPUTER SCIENCE AND ENGINEERING,168.35,164.855,159.715,160.015,146.69,139.845,159.075,2021
716,3819,"Saranathan College of  Engineering, Panjappur, Tiruchirappalli District  620012",CS,COMPUTER SCIENCE AND ENGINEERING,184.385,175.5,179.83,181.825,158.62,165.82,158.975,2021
717,3819,"Saranathan College of  Engineering, Panjappur, Tiruchirappalli District  620012",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,178.065,170.395,174.865,176.67,149.5,160.99,168.065,2021
718,3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiyam, Tiruchirappalli District 621215",CS,COMPUTER SCIENCE AND ENGINEERING,181.69,170.725,178.385,178.81,151.575,148.955,155.065,2021
719,3826,"Kongunadu College of Engineering and Technology (Autonomous), Tholurpatti, Thottiyam, Tiruchirappalli District 621215",ME,MECHANICAL ENGINEERING,156.22,139.845,138.265,154.01,146.9,97.0,130.53,2021
720,4020,"Anna University Regional Campus - Tirunelveli, Trivandrum Road, Palayamkottai, Tirunelveli District 627007",CS,COMPUTER SCIENCE AND ENGINEERING,183.615,182.625,181.36,175.25,171.635,173.495,104.0,2021
721,4020,"Anna University Regional Campus - Tirunelveli, Trivandrum Road, Palayamkottai, Tirunelveli District 627007",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,180.55,176.955,177.405,174.065,119.0,170.095,164.53,2021
722,4974,"Government College of Engineering, Tirunelveli District 627007",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,187.56,184.495,186.155,183.315,157.715,174.5,160.745,2021
723,4974,"Government College of Engineering, Tirunelveli District 627007",ME,MECHANICAL ENGINEERING,177.24,171.495,174.395,172.415,138.845,167.295,162.405,2021
724,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",CE,CIVIL  ENGINEERING,190.165,187.755,189.395,189.495,177.485,181.86,173.945,2021
725,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",CN,CIVIL  ENGINEERING (SS),186.5,184.395,185.99,186.1,168.76,177.74,172.0,2021
726,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",CW,Computer Science and Business System (SS),192.495,191.0,192.0,192.0,187.105,181.395,155.385,2021
727,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),193.12,190.78,192.67,192.595,181.53,185.5,160.37,2021
728,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",IM,INFORMATION TECHNOLOGY (SS),193.075,190.515,192.605,192.33,178.815,183.825,177.78,2021
729,5010,"Anna University Regional Campus - Madurai, Kanyakumari National Highway, Keelakuilkudi, Madurai District 625019",CS,COMPUTER SCIENCE AND ENGINEERING,184.01,182.5,181.86,179.315,168.305,173.725,124.5,2021
730,5010,"Anna University Regional Campus - Madurai, Kanyakumari National Highway, Keelakuilkudi, Madurai District 625019",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,181.44,178.59,177.54,179.525,154.53,170.5,110.5,2021
731,5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",CE,CIVIL  ENGINEERING,183.23,177.92,180.955,181.885,171.045,174.425,154.46,2021
732,5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,189.525,188.01,188.57,188.2,179.035,181.11,166.99,2021
733,5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,186.635,181.49,184.745,182.325,158.285,176.26,166.67,2021
